r_id	date	duration	name	price	qntysold
71628	7/21/2003	80	Like New Palm Vx + OS 4.1 + Bonus !! Orig.Box 	196	10
18204	7/22/2003	69	MINT Compaq iPaq 3670 with Navman GPS Bundle! 	229	15
45664	7/23/2003	98	Palm IIIxe w/ 2 leather cases and cradle NR 	297	1
71691	7/24/2003	61	Like new Color PALM M130 plus 	183	3
91487	7/25/2003	75	"Palm IIIc , Extras 4.1 Software, NO RESERVE "	252	10
96233	7/26/2003	28	Palm IIIxe Handheld PDA 	350	8
78787	7/27/2003	92	PALM M105 8MB / Extra Face / Leather Case NR 	290	12
19003	7/28/2003	18	HandSpring Visor Edge PDA GREAT VALUE! 	311	4
66024	7/29/2003	56	Casio Cassiopeia E-125 32MB Pocket PC 	123	1
93911	7/30/2003	5	Palm IIIx Handheld 	308	4
49186	7/31/2003	96	Casio Cassiopeia E-105 32MB Win CE Color PDA 	143	11
21291	8/1/2003	63	Oops Sony Clie PEG N760C for parts 	287	9
12584	8/2/2003	52	Compaq iPaq 3765 Color Pocket PC 	160	5
94189	8/3/2003	42	"Palm IIIx broken screen, NR "	153	1
96364	8/4/2003	23	Casio PDA EM500 EM-500 EM 500 ( 2 UNITS ) 	244	0
88869	8/5/2003	80	New In Box Palm Color Handheld m515 	278	2
36560	8/6/2003	5	IPAQ BATTERY 	306	4
99113	8/7/2003	20	Toshiba E740-NW Pocket PC PDA PA317OU-1PO5 	348	2
48505	8/8/2003	23	Handspring Visor Prisim w/Extras 	120	0
52961	8/9/2003	30	PALM m125 Handheld BRAND NEW in sealed box!!! 	327	7
90821	8/10/2003	50	Palm Pilot Pro with Cradle and Leather Case 	229	4
48587	8/11/2003	29	SONY CLIE T615 color PDA -mint condition 	284	11
93562	8/12/2003	77	Handspring Visor Platinum 8M PDA Handheld NR* 	202	13
42545	8/13/2003	38	Like NEW Sony Clie PEG SL-10 PDA w/FREE SHIP! 	155	8
22712	8/14/2003	57	SONY CLIE PEG-T615CS T615 COLOR PDA SEALED!!! 	236	0
55762	8/15/2003	61	NEW Cybiko Xtreme Extreme Wireless PDA 	135	5
43156	8/16/2003	24	HP Jornada 540 PDA w/ Cradle 	239	15
67379	8/17/2003	84	Sony Clie PEG N760C Color Handheld PDA 	316	2
12084	8/18/2003	61	COMPAQ iPAQ Pocket PC H3135 BRAND NEW SEALED 	210	2
40932	8/19/2003	38	!NEW! Factory Box Sealed Palm VIIx 	312	9
60012	8/20/2003	82	NEW FACTORY SEALED SONY CLIE PEG-SJ20 	102	11
33883	8/21/2003	62	NICE!! Compaq iPAQ 3670 64MB Color PocketPC!! 	265	12
37978	8/22/2003	2	COMPAQ IPAQ 3630 POCKET COLOR DISPLAY NR 	219	9
47467	8/23/2003	90	64 Meg Ipaq with extras!! 	346	6
29156	8/24/2003	88	MINT!! HP Jornada 720 32MB Color Handheld PC! 	313	1
27312	8/25/2003	53	PALM M500 PDA HANDHELD M 500 PILOT 	261	10
47544	8/26/2003	37	HP Jornada 548 - like new + BONUS 	230	12
21701	8/27/2003	55	Palm PDA Model M505 (Used) 	121	11
15990	8/28/2003	73	"PALM PILOT M-500 8MG, ULTRA SLIM, B&W, CASE "	165	9
88384	8/29/2003	70	"HP Jornada 690 - 32MB, Color Screen, +extras "	103	3
17533	8/30/2003	17	Compaq iPAQ 3635/3650 PocketPC LIKE NEW / BOX 	185	13
88218	8/31/2003	66	Like new Palm Vx 5x V 5 PDA Handheld. 	127	10
69177	9/1/2003	91	NEW!! Compaq iPAQ 3950 64MB Color PocketPC!! 	241	9
98983	9/2/2003	84	Palm IIIx w/ Accessories. 	175	7
69227	9/3/2003	51	Palm Zire PDA 	311	6
21282	9/4/2003	24	SONY CLIE PEG-T615C/S T615 COLOR PDA NEW 	152	5
99669	9/5/2003	20	"Palm i705 Wireless Handheld, Brand New In Box "	105	3
34347	9/6/2003	94	Palm VX 8MB CRADLE/ CHARGER SOFTWARE NR!!! 	218	8
15900	9/7/2003	87	COMPAQ IPAQ 3970 FACTORY SEALED 	328	11
67388	9/8/2003	76	"Palm VIIx like new!, In box & all accessories "	330	3
45835	9/9/2003	46	PALM M105 8 MEG PDA NEW!!! 	272	12
89118	9/10/2003	16	HP 200LX Palmtop for spare parts 	173	9
76711	9/11/2003	20	"Palm m505 w/ Hotsync cable, Stylus, and Case "	201	4
68614	9/12/2003	60	NEW FACTORY SEALED SONY CLIE PEG-SL10 	260	3
63645	9/13/2003	11	Palm m130 PDA 	204	6
96867	9/14/2003	66	Palm M105 Like New UNBEATABLE BARGAIN PRICE ! 	128	3
32454	9/15/2003	74	NEW DELL AXIM X5 POCKET PC 400MHZ 64MB > iPAQ 	274	13
17845	9/16/2003	30	Handspring Visor PDA 	174	9
77465	9/17/2003	42	Franklin EBookman 911 	306	8
15655	9/18/2003	93	compaq ipaq 3135 H3135 w/ tons of stuff! *NEW 	146	7
11705	9/19/2003	87	Palm m515 Color PDA like NEW! 	181	3
70972	9/20/2003	94	Brand New Zire Palm Handheld PDA NR SEALED 	280	5
59732	9/21/2003	50	Palm Vx w/Bonus Hard Case and Navigator!!!! 	322	8
79168	9/22/2003	52	Visor Edge and Extras! 	330	10
88376	9/23/2003	70	Toshiba E740-NW Pocket PC PDA PA317OU-1PO5 	164	7
72944	9/24/2003	33	HANDSPRING TREO 90 16MB COLOR PDA 	220	4
68365	9/25/2003	7	Palm M130 BRAND NEW sealed in box 	186	15
23056	9/26/2003	66	Compaq iPAQ Pocket PC 3630 Color PDA LIKE NEW 	137	1
16472	9/27/2003	1	Sony Clie PEG-SJ20 	275	14
90654	9/28/2003	87	Uniden UniPRO PC100 PDA Palm Pilot 	176	11
93575	9/29/2003	43	Palm IIIc Color PDA w NEW Cradle & Charger 	241	12
68555	9/30/2003	8	Hewlett Packard 320LX Palmtop PC 	278	13
52360	10/1/2003	72	COMPAQ IPAQ 3135 w/CF SLEEVE 	219	10
53459	10/2/2003	9	Audiovox Maestro PDA-1032 32MB Toshiba E570 	173	8
27644	10/3/2003	53	Compaq iPAQ H3765 color 	326	0
88387	10/4/2003	12	HP Jornada 560 Series PDA 	151	13
84908	10/5/2003	71	"Visor Pro handheld, NOT WORKING! Look! "	261	4
62108	10/6/2003	22	Like new Palm VIIx 7x 7 VII PDA Handheld. 	284	9
23039	10/7/2003	70	3Com Palm III PDA Handheld 	183	6
18871	10/8/2003	11	Rim Blackberry 957-IE Internet Edition 	332	1
91300	10/9/2003	78	compaq IPAQ 3635 Pocket PC hp pda 	129	10
21430	10/10/2003	63	HP Jornada 568 NR!!!! 	184	8
72679	10/11/2003	11	Palm Zire-New-Unopened-Sealed -NR 	302	0
87937	10/12/2003	57	Handspring Visor Neo + memplug & memory 	281	4
33493	10/13/2003	76	Handspring treo 180 phone/organizer maybe bad 	255	7
66291	10/14/2003	26	NEW Xircom Rex 6000 PDA + Stylus + Case +++++ 	297	5
52630	10/15/2003	3	Handspring Visor Prism 	316	8
40550	10/16/2003	91	Sony Clie Handheld PEG-S300 w/ Synch Cradle 	233	3
40279	10/17/2003	21	Brand New PALM M500!!! 	344	13
20230	10/18/2003	82	Brand New Garmin IQUE 3600 GPS/PDA PALM OS 5! 	221	0
52422	10/19/2003	39	Handspring Prism for parts 	112	4
78239	10/20/2003	38	NEW Palm m505 Color PDA + FREE Leather Case! 	142	6
18528	10/21/2003	33	PALM HANDSPRING TREO 90 PDA COLOR ORGANIZER 	186	15
42374	10/22/2003	1	Palm m105 8MB RAM w/Serial Cradle 	282	5
12580	10/23/2003	97	Brand new Palm Zire PDA Handheld. 	203	4
26225	10/24/2003	87	Non Working Palm M500 	286	0
33426	10/25/2003	85	Palm IIIc GREAT Condition 	297	4
42303	10/26/2003	100	Palm VIIx (7x)- Like New -wireless-No Reserve 	295	13
41019	10/27/2003	58	Palm m125 handheld 	149	9
86868	10/28/2003	37	PALM IIIe HANDHELD ORGANIZER PDA w/CASE - NR! 	245	2
96098	10/29/2003	54	***BRAND NEW*** PALM ZIRE. SEALED! So cool! 	229	0
26460	10/30/2003	8	Palm M105 Handheld Palm No Reserve 	235	8
56780	10/31/2003	24	HANDSPRING VISOR DELUXE GRAPHITE 8MB 	273	2
39126	11/1/2003	40	HP Jornada 547 Color Pocket PC  Brand New! 	307	3
46629	11/2/2003	76	HP Jornada 547 Color Pocket PC  Brand New! 	265	9
64912	11/3/2003	5	PALM IIIe HANDHELD PDA w/ 2 Hotsync Cradles 	183	10
95093	11/4/2003	55	HP Jornada 548 + Great PPC Games!! 	300	13
57427	11/5/2003	97	Treo 300 PCS Phone/PDA - Brand New In Box!! 	329	15
71783	11/6/2003	49	Palm III Connected Organizer w/ Coach Case! 	257	0
58328	11/7/2003	54	HP Jornada 547 Color Pocket PC  Brand New! 	270	2
87265	11/8/2003	30	Sony T665C Color CLIÉ Clie Handheld w/ MP3 	164	11
56529	11/9/2003	41	Sony Clie PEG-S320 PDA Handheld - IN BOX!!! 	254	8
12430	11/10/2003	6	Palm Pilot V PDA + USB Hot Sync + Lthr Cs NR! 	272	13
39928	11/11/2003	78	Like new Palm Zire PDA Handheld. 	152	2
88015	11/12/2003	59	SHARP ZAURUS SL-5500 ** SEALED ** 	248	15
50276	11/13/2003	43	COMPAQ C-Series 8MB Mono Model Handheld 	247	5
38013	11/14/2003	74	"Palm Vx w/ Case, Charger, More "	348	1
92340	11/15/2003	86	HP Jornada 547 Color Pocket PC  Brand New! 	305	5
53321	11/16/2003	69	Compaq Aero 1550 Pocket PC + 24MB MP3 & Xtras 	197	5
61696	11/17/2003	64	Original Palm Vx 	242	14
83585	11/18/2003	60	Palm VII With Built In Modem 	136	11
33320	11/19/2003	39	NEW SEALED COMPAQ HP IPAQ H3835 POCKET PC 	306	10
70301	11/20/2003	6	hp Jornada 820 Handheld PC 	189	2
91502	11/21/2003	97	Palm i705 Brand New (still shrink wrapped) 	324	13
75265	11/22/2003	31	Brand new Palm Zire factory sealed!! 	184	15
67663	11/23/2003	62	NEW DELL AXIM X5 300 300M POCKET PC PDA+CASE 	252	0
70338	11/24/2003	76	HP Jornada 520 	233	4
92000	11/25/2003	72	BRAND NEW IN BOX PALM M500 Lexus version 	215	8
91928	11/26/2003	17	HP Jornada 547 Color Pocket PC  Brand New! 	169	11
20067	11/27/2003	98	HANDSPRING VISOR EDGE PDA P/N: 1007NA 	350	12
86394	11/28/2003	32	PALM ZIRE - NEW - NO RESERVE - L@@K!!!!!!!!!! 	281	6
22092	11/29/2003	1	Compaq iPaq 3670 BRAND NEW in BOX SEALED!!! 	105	15
48863	11/30/2003	45	HandEra 330 Palm OS & GCoder Pkg Hand Era 	345	15
77507	12/1/2003	28	Casio Cassiopeia 4mb Handheld PV-400 Plus 	332	15
65230	12/2/2003	17	Compaq iPaq 3670 BRAND NEW in BOX SEALED!!! 	308	7
80284	12/3/2003	47	"Palm IIIe, 2 Mb, cradle, spare cable, sw, NR! "	329	11
62033	12/4/2003	70	"HP Jornada 568 w/cust cover+xtra batt., games "	286	3
70237	12/5/2003	55	Handspring Visor Prism Color PDA 	280	0
67622	12/6/2003	1	HANDSPRING Visor Deluxe PDA - Black 	349	5
51551	12/7/2003	52	Compaq iPAQ Pocket PC H3850 (H3835)WARRANTY!! 	219	1
75365	12/8/2003	15	"Jornada 548 -- Barely used, great first PDA "	126	1
28846	12/9/2003	26	CASIO PV-S250 (2mb) - SLIM DESIGN - PERFECT 	252	1
35305	12/10/2003	93	"HP IPAQ 5455 ""NEW"" WITH LOTS OF EXTRAS :o) "	176	3
32057	12/11/2003	3	iPAQ 3630/3650 with Bonus Programs 	203	13
23822	12/12/2003	79	*** Brand New Palm m515 *** 	145	15
83894	12/13/2003	41	HP Jornada 547 Color Pocket PC  Brand New! 	130	9
11165	12/14/2003	90	"Palm IIIxe (3xe) PDA, cradle, and handbook "	240	14
91666	12/15/2003	66	palm m515 	299	7
17659	12/16/2003	1	LIKE NEW PALM VIIx-EXCELLENT COND. N/R 	205	12
11875	12/17/2003	75	Franklin e bookman 901 	173	3
50692	12/18/2003	63	Palm V w/ Aluminum Case GREAT 	163	2
37573	12/19/2003	99	PALM 3E PALM IIIE 2 WITH BROKEN SCREEN 	165	0
44054	12/20/2003	78	Sharp Wizard OZ-630 256KByte PDA Organizer 	175	10
93049	12/21/2003	92	Mint HP Compaq 5455 - IPAQ 5400 5450 + EXTRAS 	224	12
29380	12/22/2003	50	PALM IIIc w/ Protective Case!! 	312	1
47310	12/23/2003	68	Like New Sony CLIE PEG-SJ30 Handheld PDA 	334	0
39148	12/24/2003	13	Palm Vx PDA/handheld w/ original box/contents 	324	6
47865	12/25/2003	85	Palm Pilot Professional w/ cradle 	284	12
99791	12/26/2003	10	Handspring treo 180 phone/organizer maybe bad 	339	7
16454	12/27/2003	59	NEW Palm Tungsten T Handheld Bluetooth >M130 	247	4
73217	12/28/2003	41	"PALM M105, HARDLY USED, IN BOX "	201	1
44130	12/29/2003	32	Compaq iPaq 3600 w/ Expansion Pack 	310	12
13591	12/30/2003	35	Palm IIIxe w/ leather case & screen covers 	158	11
98214	12/31/2003	41	Palm M125 w/ spare USB cable. 	181	11
77708	1/1/2004	7	franklin eBOOKman EBM-911. 16MB 	243	5
80000	1/2/2004	78	New Palm IIIXe with Cradle & Software CD 	137	0
98978	1/3/2004	74	MSI MS-2010 PDA BRAND NEW NR!!! 	281	11
62623	1/4/2004	88	Used Palm IIIx for parts or repair 	213	7
62529	1/5/2004	85	Like new Palm IIIxe 3xe III 3 PDA Handheld. 	160	13
88491	1/6/2004	48	NEW motherboard for Sharp/Newton PDA 	166	5
84876	1/7/2004	18	SONY CLIE PEG-N760C 760 PALM HANDHELD MP3 	194	15
86021	1/8/2004	25	Palm m505 w/ accessories 	259	2
80322	1/9/2004	85	Cassiopia E-100[Used Once]w/ 20 Screen Gaurds 	226	15
17205	1/10/2004	6	Newton 130 plus Accessories 	234	7
23393	1/11/2004	17	Palm IIIe and cradle 	221	3
24259	1/12/2004	66	Sony Clie PEG-SJ20 	257	3
39593	1/13/2004	10	PALM M500 with Proporta aluminium case 	288	11
54513	1/14/2004	6	Handspring Visor Deluxe Graphite Version 	301	15
45385	1/15/2004	60	HP Jornada 540 Series w/ Minstrel 540 !!!!!! 	251	0
62431	1/16/2004	82	Casio PV-100 PDA w/Sync Cradle and Software 	286	7
99038	1/17/2004	73	Palm m105 Cracked LCD-touchpad still works 	134	12
75594	1/18/2004	52	Palm PDA - US Robotics w/ Stylus and Case 	231	14
77815	1/19/2004	15	Sharp YO290P Memo Master Organizer NR 	344	9
66080	1/20/2004	57	NEC MobilePro 450 Handheld Personal Computer 	248	7
55709	1/21/2004	28	Phillips Velo Handhelp computer organizer 	185	10
14444	1/22/2004	97	Sony Clie PEG-SL10 Handheld 	211	12
63706	1/23/2004	72	Palm Zire Handheld New Unopened FREE SHIPPING 	150	14
68725	1/24/2004	38	Pocket PC Bible Life Application NEW UNOPENED 	176	6
50070	1/25/2004	37	Poceket PC T-Mobile PDA/Cell Combo-NO RESERVE 	345	2
19599	1/26/2004	5	Palm m105 8MB RAM w/Serial Cradle 	285	11
11290	1/27/2004	43	Maestro Pocket PC 	342	3
14926	1/28/2004	64	SONY CLIE PEG-NR70V COLOR PDA MP3 CAMERA NR70 	192	3
75489	1/29/2004	34	Palm PDA - US Robotics w/ Stylus and Case 	337	0
71984	1/30/2004	80	Palm VIIx Wireless PDA with Hot Sync Cradle. 	152	13
13444	1/31/2004	51	"Sony CLIE PEG-T415 Practically New, In Box "	217	4
87933	2/1/2004	26	"Palm Personal Data Assistant (PDA), Perfect!! "	176	3
65535	2/2/2004	31	NEW! PALM PILOT IIIxe PDA OS4.1 - BEST PRICE! 	286	13
94618	2/3/2004	26	Palm PDA - US Robotics w/ Stylus and Case 	159	8
52265	2/4/2004	57	SONY CLIE PEG- NX70V Color PDA &Camera 	194	15
85660	2/5/2004	26	SHARP PERSONAL ORGANIZER /TRANSLATOR 	134	5
11845	2/6/2004	19	Compaq IPAQ 3975 Pocket PC 64MB BlueTooth NR* 	132	12
25185	2/7/2004	64	Compaq Ipaq H3835 Pocket PC 64M MP3 Like New* 	116	11
74739	2/8/2004	34	PALM PILOT TOUCH SCREEN ORGANIZER/NEW/NWT 	197	0
57505	2/9/2004	57	Sharp Memo Master Organizer El-6890 	181	6
48874	2/10/2004	36	Palm IIIc PDA nr 	157	12
39306	2/11/2004	72	Newton 130 with case chargeing base and acc. 	112	0
87821	2/12/2004	13	"Palm Vx COMPLETE With OS 4.1 , Excellent "	292	11
59659	2/13/2004	10	daVinci Palm PDA by Royal 	160	13
36651	2/14/2004	76	Touch-Screen Organizer 	124	6
67374	2/15/2004	44	Like New Palm M105 & Folding Palm Keyboard NR 	174	7
83181	2/16/2004	86	BROKEN PALM IIIe PDA-STILL POWERS ON 	179	3
90525	2/17/2004	65	Palm PDA - US Robotics w/ Stylus and Case 	230	3
69623	2/18/2004	49	Compaq IPAQ 3955 w/keyboard 	268	10
45503	2/19/2004	7	Cassiopeia E-115 PocketPC Handheld Extras PDA 	171	11
99923	2/20/2004	74	HP iPaq H1910 PDA - New and Unopened 	124	4
27676	2/21/2004	76	NEW PALM M130 M 130 PDA HANDHELD PILOT COLOR 	267	4
69144	2/22/2004	45	Palm M505 Handheld PDA Color 8MB Manual+CD+NR 	325	11
41452	2/23/2004	97	NEW Palm ZIRE Handheld PDA *FREE SHIP w/BIN* 	201	6
93278	2/24/2004	90	NEW! DELL AXIM X5 300MHz PDA 300 MHz / CASE 	203	14
68795	2/25/2004	76	Sony Color CLIE PEG-T665C PDA w/ lether case 	135	10
94696	2/26/2004	57	"PALM M515, Super!, COLOR!, Expandable PDA "	178	3
81612	2/27/2004	52	NEW Palm Tungsten T handheld P80850US SEALED 	242	10
38550	2/28/2004	35	HP JORNADA 690 HANDHELD PC PDA 	120	0
33267	2/29/2004	65	PALM M130 M 130 PDA HANDHELD PILOT NEW COLOR 	122	0
46301	3/1/2004	8	Sony Color CLIE PEG-T665C PDA w/ lether case 	344	11
14300	3/2/2004	12	Compaq Ipaq 3835 *LIKE NEW* Pocket PC NR 	286	11
27072	3/3/2004	16	Palm m130 Color Handheld Brand New 	163	0
34575	3/4/2004	41	NEW SEALED Toshiba E740 Pocket PC with Wi-Fi 	249	11
74680	3/5/2004	70	IPAQ 3765 COLOR HANDHELD PC + USB Cradle Kit! 	235	10
69038	3/6/2004	51	Palm m500 w/ MODEM and 16MB Expansion + CASE 	138	11
87440	3/7/2004	83	"Palm M130 Color Screen, Virtually Unused "	303	10
64773	3/8/2004	96	Sony NZ90 PDA !!!NEW!!! 	344	14
60922	3/9/2004	72	NEW RETAIL BOXED HANDSPRING TREO 90 COLOR PDA 	267	0
53349	3/10/2004	24	NEW TOSHIBA e740 POCKET PC PDA Wireless PALM 	194	3
99858	3/11/2004	21	*NEW* Dell Axim X5 400MHz 64MB w/ USB Cradle 	109	0
35872	3/12/2004	24	Compaq iPaq H3600 and accessories 	267	5
26400	3/13/2004	35	BRAND NEW PALM ZIRE HANDHELD PDA IN BOX 	156	13
56293	3/14/2004	18	Palm Color m515 MINT No Reserve 	199	13
34915	3/15/2004	80	"PALM M130, COLOR!, Expandable! PDA "	114	3
72038	3/16/2004	98	Brand New Palm Zire Handheld PDA Organizer NR 	283	5
48724	3/17/2004	46	Dell Axim X5 400MHz 400 MHZ Pocket PC NEW 	229	7
71344	3/18/2004	39	Toshiba pocket PC E740 	200	0
37225	3/19/2004	19	NEW! DELL AXIM X5 400MHz Color PDA w/Cradle 	348	3
37992	3/20/2004	30	New HP Jornada 545 - Used Once - Excellent! 	113	3
99864	3/21/2004	99	NEW DELL Axim X5 Pocket PC PDA 400Mhz 	259	7
25642	3/22/2004	56	*NEW* DeLL Axim X5 400 Pocket PC PDA +Cradle 	243	12
81392	3/23/2004	70	Toshiba e310 e-310 Pocket PC PDA Plus++++ 	320	10
26680	3/24/2004	14	NEW HP iPAQ 5455 Pocket PC Bluetooth H5455 	148	14
86776	3/25/2004	3	HP Jornada PDA 520 series! GREAT! PDA 	175	2
25848	3/26/2004	26	Sony Clie PEG-SJ22 FULL!!!!!! 	282	14
44999	3/27/2004	49	HP Jornada HPF1260A Handheld PC 820 680 720 	211	8
18977	3/28/2004	89	HANDSPRING VISOR PRISM + GPS + PAGER 	271	2
36756	3/29/2004	8	Sony Clie` PEG-SJ20 Handheld PDA/Palm 	109	14
35700	3/30/2004	82	"Jornada 548, Socket CF NIC, 16mb CF, more! "	275	6
22616	3/31/2004	96	HP COMPAQ IPAQ 3970 POCKET PC BRAND NEW 	147	1
62117	4/1/2004	86	Wireless Palm VIIx with Case! 	257	13
58132	4/2/2004	22	Palm M125 PDA NEW Never opened 	140	8
55659	4/3/2004	41	"PALM M105, Super!, 8meg, GREAT!! PDA "	131	13
88300	4/4/2004	70	"Palm VII PDA with case, manual, cd, cradle "	342	7
91290	4/5/2004	13	Handspring Visor PDA Handheld W/ VisorPhone 	345	2
29982	4/6/2004	30	SONY TG50 CLIÉ Handheld BRAND NEW SEALED! 	130	5
52304	4/7/2004	22	PALM M515 Color PDA Handheld 16MB 	296	13
13175	4/8/2004	77	PALM IIIXE 8 MB ~ Mint Condition Never Used 	316	2
22580	4/9/2004	49	MINT CONDITION Palm m505 	337	0
29241	4/10/2004	6	"Palm M500 for repair or parts, comes with all "	220	14
16859	4/11/2004	95	** SONY CLIE PEG-SJ20 New Factory Sealed ** 	228	8
43302	4/12/2004	36	Toshiba E740-NW Pocket PC PDA PA317OU-1PO5 	295	11
19910	4/13/2004	54	New Palm Zire Handheld PDA with USB 	240	3
55347	4/14/2004	67	PALM 515 - One of Palm's best PDAs 	292	7
76464	4/15/2004	3	PALM m130 Color PDA NEW Sealed Warranty NR 	285	11
89180	4/16/2004	69	Palm M125 w/ Case and cradle-MINT CONDITION 	186	12
60229	4/17/2004	100	BRAND NEW PALM ZIRE NO RESERVE PALM ZIRE 	124	5
22459	4/18/2004	65	Palm Tungsten T Color Handheld *MINT* 	251	12
30287	4/19/2004	90	"HandSpring TREO 90, GREAT! PDA, w/BONUS! "	245	0
84216	4/20/2004	82	Sony PEG-T615 Color CLIÉ Handheld-Silver 	239	8
29213	4/21/2004	51	Sony Clie SJ20 High Resolution PDA!!! 	143	3
70162	4/22/2004	62	Brand New Sealed Palm Zire PDA Handheld 	321	8
22813	4/23/2004	67	HP JORNADA 430 COLOR POCKET PC MP3 CE PDA 	155	15
19918	4/24/2004	51	Palm IIIe with HotSync Cradle and Software 	246	7
59115	4/25/2004	65	iPAQ COMPLETE COLOR SCREEN *NO RESERVE* 	115	6
60501	4/26/2004	22	Handspring Visor Prism Color PDA L@@K~~ 	110	10
74636	4/27/2004	37	PALM M515 HANDHELD 	296	2
95373	4/28/2004	98	HP Ipaq 5450 for 45 dollars!!! LOOK!!!!! 	344	13
38004	4/29/2004	33	CYBIKO XTREME WIRELESS COMPUTER 	251	15
25901	4/30/2004	9	Palm m130 Handheld 	134	10
99015	5/1/2004	86	NEW Handspring Visor Solo 	143	0
96346	5/2/2004	90	Toshiba e740 (NO RESERVE) 	150	9
46378	5/3/2004	77	Cybiko Wireless Intertainment System 	216	10
31490	5/4/2004	10	Dell Axim X5 Handheld PDA 400MHz 64MB USB 	271	10
18862	5/5/2004	28	Sony CLIE PEG-SL10 PDA NEW Sealed Warranty NR 	335	15
87148	5/6/2004	48	PALM 505 COLOR 8MB LOOSE CHEAP *L@@K* 	179	10
53771	5/7/2004	68	Sony CLIE PEG-SJ33 Palm OS PDA 	331	9
84012	5/8/2004	91	Palm M505 Color Handheld PDA 8MB 	245	15
52366	5/9/2004	17	T-MOBILE RIM BLACKBERRY 5810 PHONE PDA E-MAIL 	311	11
99527	5/10/2004	33	"HP Jornada 820, extras & Targus leather case "	128	15
66381	5/11/2004	81	COMPAQ iPAQ 3630 POCKET PC 	137	15
90368	5/12/2004	87	Handspring Visor Deluxe 	266	14
96633	5/13/2004	37	palm m500 series portable keyboard 	238	4
77834	5/14/2004	66	Palm Vx with lots of extras 	293	10
11406	5/15/2004	72	HP iPAQ 1910 	276	6
94060	5/16/2004	93	Toshiba E740 Pocket PC w/256MB SanDisk SDCard 	291	13
19156	5/17/2004	58	PALM***m100 Handheld 	310	15
87147	5/18/2004	98	"Sharp Personal Organizer YO290P, new "	282	2
16595	5/19/2004	43	FRANKLIN ROLODEX ORGAINZER RF-8003 NIB NR 	164	5
13479	5/20/2004	81	Handspring Visor Deluxe (Palm Compatible) PDA 	198	2
99618	5/21/2004	91	Handspring Visor Deluxe PDA L@@K~~ 	271	15
13687	5/22/2004	31	Sony Clie PEG S 300 	318	10
90149	5/23/2004	91	Palm M100 USED excellent condition nr 	218	0
52898	5/24/2004	26	HP iPAQ POCKET PC h1910 W/ ACCESSORIES 	283	8
27686	5/25/2004	95	PALM IIIe HANDHELD ORGANIZER PDA w/CASE - NR! 	215	9
88677	5/26/2004	31	Brand New in Box- Palm i705 	137	11
30168	5/27/2004	27	Audiovox Maestro 1032 Pocket PC with Extras 	334	13
24420	5/28/2004	53	Like New CLIE PEG-N610C Purple NR 	284	2
64415	5/29/2004	15	SONY Clie PEG-S320 8MB Handheld PDA Complete 	307	12
30155	5/30/2004	94	PALM M125 with Accessories !!LIKE NEW!! 	251	3
87239	5/31/2004	84	Used Palm m505 **No Reserve** 	215	13
85480	6/1/2004	10	Palm III **No Reserve** 	176	10
61029	6/2/2004	77	COMPAQ IPAQ H3835 64MB RETAIL BOX SEALED 	196	7
87554	6/3/2004	75	Palm M100 PDA Nice Good working 	164	1
93461	6/4/2004	22	SONY CLIE PEG-NR70V NX70V PDA CAMERA MP3 PALM 	133	12
90109	6/5/2004	32	New Palm Tungsten W Handheld AT&T SIM 	346	5
67037	6/6/2004	45	Sony Clie PEG- NR70V PDA Digital Camera 	213	6
94087	6/7/2004	45	PALM VIIx 	257	4
40915	6/8/2004	64	Franklin REX-3 PDA In New Condition 	290	7
51097	6/9/2004	74	Palm Pilot III PDA works great! 	315	0
45659	6/10/2004	48	IBM WorkPad C3 [ Palm Vx ] NEW sealed box! 	309	3
33470	6/11/2004	10	NEW FACTORY SEALED! PALM ZIRE HANDHELD PDA NR 	223	12
36151	6/12/2004	15	Visor Prism + Sprint PCS Web Digital Link 	274	3
18274	6/13/2004	89	SONY CLIE PEG-SL10 PDA NEW FACTORY SEALED!!! 	270	7
85052	6/14/2004	94	Visor + Sprint PCS Wireless Web Digital Link 	245	12
39032	6/15/2004	27	= Dell AXIM X5 400 400MHz w/ New PXA255 CPU = 	170	1
60089	6/16/2004	11	Compaq iPaq 3835 Pocket PC - Mint Condition 	345	9
28031	6/17/2004	63	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	155	2
24608	6/18/2004	2	New Dell Axim X5 300 300M Pocket PC PDA &Case 	282	4
59520	6/19/2004	27	Palm M515 Color PDA- LIKE NEW IN OPEN BOX 	230	14
74849	6/20/2004	46	BRAND NEW HP/COMPAQ 5455 With EXTRA'S 	255	6
42795	6/21/2004	61	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	257	3
16301	6/22/2004	66	SONY CLIE PEG-T615C COLOR PDA PALM PC POCKET 	300	12
64375	6/23/2004	22	New Dell Axim X5 300 300M Pocket PC PDA &Case 	198	3
92252	6/24/2004	67	Palm Pilot M515 Color PDA 	149	1
71374	6/25/2004	75	Compaq IPAQ 3765 64MB COLOR PDA Excellent 	284	4
52041	6/26/2004	27	New Dell Axim X5 400 MHZ PDA+USB Cradle+Case! 	291	13
51009	6/27/2004	78	Brand NEW Palm Tungsten T Handheld Bluetooth 	331	0
62104	6/28/2004	58	Palm IIIXE Palm Pilot PDA - BRAND NEW OS 4.1 	323	7
